order_item_id,order_id,product_id,quantity,price
2207a3ae-b445-49ed-aa84-39013c4c211b,64e69e2f-ff77-4ec4-975c-22a9255359f4,2d6d757b-c9a4-4a6b-b25a-f503d2dd5c6b,3,604.18
52c8eb57-0c18-459a-b0ae-3ad0f685fa25,ff95c3c0-46a6-4b6d-8a2d-80b2474c363c,861fd4dd-f3d4-4066-85a4-04369159a78b,4,2319.04
65eabbdc-22dc-471e-a995-3315f24f633e,0ef8e755-b259-4e05-9a68-8b78bb64c63c,cc1907ab-677b-4c74-9286-15ab91e3a977,3,151.07
ea04c94d-0160-4dd0-88e2-4316dfefff8a,67201242-af4a-4ee4-933e-47e33ae6d040,211769d8-39f9-4eac-8a9a-a889720a7637,1,4209.59
a48c7ee3-20ff-41e8-90b2-9d9febfa4e76,4d03c3ff-5f08-4633-b209-33a6c11cb696,207d9db6-9b43-492b-b8ec-0133795c0775,2,489.09
13fef7df-fb56-4928-a488-a41b2a3f51f9,9797367d-e858-4a6b-a0f2-662f5fba2a62,c4411afa-95ed-4992-84c3-2e3f21c6c8e8,1,4218.14
f4d6d29a-9c4f-4000-9a9b-dd4f7ab71897,455681aa-2346-40fa-bec3-494fc922bffb,e38e6d6c-ab50-4f39-985c-3364b0a94ec0,2,818.24
1faf3534-3888-450c-8bc9-7e4d31d11a31,cb96c679-8386-4921-ba44-42fc9693a012,d00f943d-194d-4a38-9a01-0f3ba638dc60,4,3315.87
7fda3a05-1c3e-46bf-a233-ce118459b526,fd610302-1fdd-4796-a379-59225e047fad,80a90d5d-02bd-409b-98ae-06c2a23208d9,3,3636.29
e6471823-a4b6-4b27-a5b3-44b372a0a08b,a2756b97-e458-4885-a7fa-fcc5b880121e,06ba1975-58a6-40ef-b6f7-56efe962ee96,4,4791.71
4343da2d-4a28-4837-9f4f-bfbe76b8b7e4,0668c6c2-1529-4ca2-b501-bf3bee438e65,989ac506-4c2a-4c71-81b8-6bcfafa72310,2,2265.73
61c21775-57a1-4e72-a7b3-cea7b08a1ff3,52efa8cd-3b99-4ba5-855a-15441b0f307d,95a7df9b-bdc6-4813-9ffd-02aa5dc0e537,4,4792.77
2ea81917-80ef-4c68-8471-a063826cc9bc,ff76cb3f-06a5-4508-a533-9f17317992f0,5f897a73-bd9b-4772-b325-5e1cc8d37bb7,3,3923.1
afa5f32c-41eb-4286-ad1e-01cbcab9740f,5494ee99-0e26-4759-8e14-f90aaaf9dca4,95a7df9b-bdc6-4813-9ffd-02aa5dc0e537,2,2839.91
eaf50833-d215-41c7-9e38-03419e0ae145,1467f393-7240-4ef7-a0c9-b3f26870f06c,2795e2ea-0515-4ad6-adeb-809a42117ca9,4,3399.9
5d60ab5d-b946-4506-9f00-533167d7880d,03935aa7-0423-4b39-8d3e-04a826e1022f,211769d8-39f9-4eac-8a9a-a889720a7637,1,397.92
d8dfe33c-440d-42dc-9137-168d3313f532,f928ce03-6e68-4b8f-a6f2-1246fedf8c38,ef77cfe5-f184-4e0d-b9e5-00d7e075e45b,2,2491.78
f2278afa-eb0f-4a01-90c3-a4e89f134172,dd09eb0f-634b-47d0-94ee-caf69a633e0d,4a3c1dd5-8e10-47c6-a336-ae45c5af7747,1,859.49
caf1cdd6-ee33-4ee4-8d30-f1171752c2dd,19292fc5-2283-46fc-bf99-511a31611491,79e01502-68db-4313-b72b-d5291f0e05b6,2,3791.74
124e68ec-1940-49c0-8762-e5c6c1fd92b1,33098576-d5e4-429c-9bcf-4ead63a0b015,36a80f3a-fd10-4f22-bd8c-fee28d839740,2,2029.87
223f8ff9-2b81-4431-9bf7-e026d28f27ff,7bcfdb88-4ba2-4121-98fe-33290f5e5dca,56441243-dacb-4aef-9b86-77a6af290ca2,1,4276.58
3cb75f98-cc87-48e3-a0f3-d5d0dde179fc,7b231954-aa78-40c2-a5d5-b974d8d18280,af32713f-5749-4b58-9e5e-927f2aa9b3d8,1,3902.56
935f5e41-b271-4fa2-a96c-1fe32264a2b1,113646db-e1f2-4363-8eaf-84b24c345d61,5bef564f-4d86-4c6e-b2db-c1c85c6ef50b,4,2453.32
7b20d717-3cb5-42f5-b5ae-3408f9870474,ff76cb3f-06a5-4508-a533-9f17317992f0,461c77a7-1dd6-4d33-bfc0-a68f73ebf53f,4,820.39
2edfafb8-e947-467f-8ada-882be1ddbcfc,1273c594-3e7e-403e-b2cf-71fd78ed517a,f8029476-09a6-4e61-89ef-b67c20d4c520,3,2442.39
b99891d8-23b2-44b7-ae82-0a7092e949b1,9764a7ad-48ca-4430-aa23-282c989fdf3a,b5b2d72d-1e2a-4815-a0e9-63fc84e9a781,4,3505.27
1184e7a6-88c2-4320-9639-d33212001d79,a2756b97-e458-4885-a7fa-fcc5b880121e,0b2f8ad7-63fb-46f0-bb3a-68cce4c48436,3,4246.04
f03a5293-4143-438b-b93e-6c227073b10a,9ed2b268-ee96-4c6a-8ef3-904570b96024,c39eb0e0-4d0c-4abe-a6e5-ec7655f080c1,2,3153.34
3a68da9c-44cb-4df6-9989-1e8519f91aa2,5494ee99-0e26-4759-8e14-f90aaaf9dca4,207d9db6-9b43-492b-b8ec-0133795c0775,3,4873.34
61ff7275-f88e-42a0-88a8-ee958dd250af,a2756b97-e458-4885-a7fa-fcc5b880121e,e8c70268-28f1-48b1-a31c-65693a4db562,2,3798.81
c30f4998-f8c2-447f-8394-b8ca1e7e9d7f,c071bd0d-bc88-4945-b1af-579842f10f5c,d6d436cc-c331-4170-84da-1a7a18c4edf3,3,1087.22
f6dc94f6-bf53-401a-84fa-fad65c0a81b2,04ac8788-0668-4666-834b-57577e680693,dfb29129-672f-4950-807c-f01d57f73931,4,262.88
a3bee005-7f95-42c7-b4b0-62b47091f329,d22466d3-26cd-4f0b-9298-2727aaefa154,3226b015-ce17-4a2a-92e0-a540f0b72d78,4,3275.25
e151cab9-ef82-452b-b676-f9087cf5dee0,591a44fa-2564-4277-8797-d7ac90065a95,6c0deed3-9f37-4dcc-9147-edc54199a365,1,1905.42
d24f3c5e-cbac-4ccf-93d1-a7164f920ec9,591a44fa-2564-4277-8797-d7ac90065a95,e79f54d8-2765-4f6c-a119-b12e9d1883f7,3,1965.08
69d9c1df-749d-43ab-a5c1-92cdd0e09cf9,cb96c679-8386-4921-ba44-42fc9693a012,aa4f63c0-8291-45c4-a2dd-a948e3a0e284,4,2650.34
1282e45e-73a3-49f3-943d-c9fd961d3e66,ad7a67bf-3243-420d-a3ae-17a879a43b95,c6cc2e17-a0b6-4628-838a-4712dde6ffe6,1,1277.54
b370fed0-b007-4ee2-b7f2-d5f8565c93fc,175029bf-ee80-4897-9362-1ad5d1add7dd,d047f77a-fc19-483a-8c04-a3e7295b1cc5,4,3391.69
8dd3f121-526b-4d8d-83f4-194a301335cd,1273c594-3e7e-403e-b2cf-71fd78ed517a,4a75b951-81c8-43b2-842e-a1014bd1e8c4,2,4032.38
dff9d9b4-6d3f-48be-a1ba-5b9c2170b13b,eaff8cc7-4dbe-48e5-9295-51b79cd1abb4,2d6d757b-c9a4-4a6b-b25a-f503d2dd5c6b,3,1840.09
43662e3d-a466-4fe1-a1f8-a3c2369acfdb,ff95c3c0-46a6-4b6d-8a2d-80b2474c363c,f89bc9be-2cb3-4064-8850-8d1330ead62c,4,1995.72
ade5b5e0-a629-4cf1-9cef-41ec0ec6736f,3a468c53-0ee3-46c2-ad99-a988695239f2,3a1b3a1f-69e7-4297-8add-a61499a4750e,4,149.2
099fa3cd-7173-444c-b28e-d5e8902a9e6a,053f8bd7-7858-4273-a37b-0ee1be1a5fb2,6c0deed3-9f37-4dcc-9147-edc54199a365,3,3957.75
a5279324-11f5-46fc-a0d5-b4d727f6155f,b9a8b01a-c313-4614-a404-03cbf583029e,46347c3d-2d23-47ab-8712-5ab7cd59d954,2,4550.63
5738df39-ec82-4e4c-8d48-4db7acdcea93,93a2b4a0-b545-4fbe-933a-1eb58cc176bf,ddd2cf3f-3011-401e-9d96-f973b040efb9,4,2310.18
2f1a8923-33ca-4069-b539-5c6202b85a04,eb5ad5c0-710b-47c5-8f5a-bc1ddd9e40a1,861fd4dd-f3d4-4066-85a4-04369159a78b,2,3922.62
bb5fcc94-ea71-4b90-b247-5645f3fa2e3f,77db088c-cb5b-454b-9015-743a0d378ab0,69c89ff4-1b24-490e-8466-cfa2613912c0,2,1286.37
b3b2e93b-7c0f-4661-b859-ecca129fc681,bb7c8e43-2af1-4445-b603-96eb665f3b8e,3b28da56-d06c-4341-8506-608c6371baac,2,1862.64
89bcb4b1-0795-4a06-8468-d51c720e7fd8,c2afe0e6-1078-496b-b4f0-a825912342bd,d17ddf15-ccc6-4dd7-b43f-e8e7201d09e9,2,3551.17
19f0e3c8-ac3c-482b-8e7d-d0c56829aad0,21605dc9-0df4-4657-8e90-8533899551d3,d17ddf15-ccc6-4dd7-b43f-e8e7201d09e9,4,2715.69
7ae1aa0d-c01f-41a2-82c9-41b2ca7ffed3,b3dd0ca1-2e46-4b84-a0eb-09dea83921f7,5736c8f8-1713-40fb-8b05-ec43ed13fbe9,2,2432.34
c0172ef4-a12a-486f-86aa-73e7207ffbbc,554b70fe-8f23-4149-94e7-d5920ec31110,c6ceb09c-3977-4ed7-b276-4b512abac270,3,4526.32
69e2b0dd-1040-4c6e-98ca-df4bf61294db,d5913ba4-0b75-4580-8f42-6bdbf9d43d3b,397acaac-ecb8-4033-b647-fc07b50d9a7e,3,1731.47
5571759b-9af4-4bb6-801b-c393951ad177,8017e13c-a4b7-4b9e-9636-eb322b6c5e12,b9f1a843-9ba2-4130-af8f-2d753b3d91a8,2,4437.51
59beadde-300f-4e67-b659-733e3e01fc0c,acccb401-8484-4bb3-95af-8ac6387bdee2,2795e2ea-0515-4ad6-adeb-809a42117ca9,1,4471.12
4e5504dc-5961-4f4f-b2b8-6f07b4194c88,fcd19d63-0bd6-46fa-afda-50d9b248c133,36a80f3a-fd10-4f22-bd8c-fee28d839740,3,3659.76
d2c84f5f-3295-448e-a21d-642d1cbc1059,be8a5b6c-f948-4230-9150-b0150e219795,53ba7b0c-bba8-4be2-bf4a-a509bd35435e,4,1346.46
758e3a29-c216-4566-8b05-3353eb6d0786,dee59777-2411-4c07-a683-c2a05f3a52bf,d11ee9d8-5feb-4d47-b32f-ad43dea07af4,4,3181.42
af92e07a-a55e-4800-bcf2-fa28ee555ad8,4d9fe823-a5f4-4cb1-b71d-b5a2138f7ebc,212d6520-8bdc-4908-aac1-dd61876e889d,4,3155.71
a2b7e2da-f38f-4866-9b6e-7009e3aad1d6,d22466d3-26cd-4f0b-9298-2727aaefa154,069731ab-2c2d-42dd-a83d-320a23bc472f,1,3083.81
e5733739-afea-46ec-bfee-6e71fc5c8349,cf451ff2-aa11-4e02-87f4-a651932243a1,a2bb30c0-8b9e-42a5-bf56-02becd04cf96,2,724.69
068beafa-487e-4bf2-b5e9-2ca3826c5a41,4a80d6ae-c9a7-4981-9cc5-3ef27c307ec7,c7532b9c-e142-4d17-84d1-99b9a132b4f1,4,2783.99
a2b251ce-ba1f-490e-81ab-3cd8909fa315,19292fc5-2283-46fc-bf99-511a31611491,e51d342e-5dfe-448a-8f95-4d0a28c14933,1,4939.97
4c71231a-14e0-4c9a-8afd-96f16ef1ce83,e3bf204c-116d-45c2-a74d-4c2db681b53b,f088fe16-c492-44c9-87ef-dccf0f6d8064,4,4188.4
1f0af5fd-cb44-4051-9746-2860fb1ab25e,4d03c3ff-5f08-4633-b209-33a6c11cb696,e90e11c6-04f8-4ba4-851f-f2915c466ccf,4,553.75
0b483a89-d3cf-4b5e-9925-f1fe4bfc2d2d,0f5e4467-d5f1-49b9-9aef-ea37617cd20e,c1700bbc-7e4f-46cc-ad71-e16ee597d0e5,2,3742.64
531a5e94-d667-4f40-a7e5-b1f1b4a734cb,cf451ff2-aa11-4e02-87f4-a651932243a1,e51d342e-5dfe-448a-8f95-4d0a28c14933,4,1882.19
edbada59-14f2-47fc-88a8-affd8c8d8081,544a9bf4-b308-440b-a261-d16274017da0,c6cc2e17-a0b6-4628-838a-4712dde6ffe6,4,4941.49
b80993a3-ca75-410c-b280-7c4952906c5f,0cbd5311-4039-4ef3-800f-508e6320bfd5,7a2bb4e1-b4d7-4ff0-bd60-934d6519a9db,1,3329.06
709705ec-c27f-477f-b2fb-6f91f7876a23,d2dd308e-6aec-4224-b904-86d90c057a14,7f6ce866-56dc-41db-b96f-0380683300bb,4,1554.46
a594b8fa-9bf2-4833-bf71-7dee188bc255,36d85216-f37d-4280-ab1f-5c4a9bb9280d,3bb5c858-5de4-4eb0-b7d3-20263eb7703b,3,2590.37
e6709709-1f06-435f-a442-c48c37c99caf,3af04764-d827-4dac-aec7-3b2326050a6d,33e95fb2-0c23-467b-8b83-04c13a949be1,4,1807.14
3ebe1140-0a61-4478-a4f5-a132595bc1ec,621edef1-3d0c-4527-af64-bed37b641622,c39eb0e0-4d0c-4abe-a6e5-ec7655f080c1,3,1784.98
ae7d00fd-8631-46b8-8b1c-092b196839ca,fe97a15f-a8e4-4a1e-996c-2c0e2c0ed3d6,5e80cf4a-4b84-4225-a996-9dfb18f95102,4,3698.78
8120f80e-e42e-43f6-89b8-a6dc8b34070b,b3dd0ca1-2e46-4b84-a0eb-09dea83921f7,7a2bb4e1-b4d7-4ff0-bd60-934d6519a9db,3,740.77
5c2a62e1-7618-4d1b-bf3a-fb9e05e35994,712ec0b6-37f5-413c-8257-6872edef14d1,4b45b9eb-8144-440f-84f8-0e3a44c73241,3,2559.0
c0ba8683-bf48-4e65-a5e8-f551d0f1e76f,d2dd308e-6aec-4224-b904-86d90c057a14,5f897a73-bd9b-4772-b325-5e1cc8d37bb7,4,1775.08
8221a0a5-01ae-44fa-a8b5-fe482769ba69,46e538f3-c2b9-46ef-a22b-dcac4a982797,ad0b48a7-ee19-4f76-89fb-7a946fb662bf,2,4408.62
78d25955-c8e1-4b2a-bbfa-c614f25fa7b2,053f8bd7-7858-4273-a37b-0ee1be1a5fb2,9d54565c-818b-44ec-85b1-67746fefacc0,4,2395.5
d180bf19-5515-47d6-802d-a56ccd02c445,50359b00-08a3-4990-b5a3-5b9c84b674ab,f654a74f-703b-46a9-83c4-358dcdb1cad1,4,2232.52
78f67b25-28a1-47bc-a1e8-c4c2648808a6,aa9b342c-a5c9-4d24-b27e-75290dffee85,3bb5c858-5de4-4eb0-b7d3-20263eb7703b,1,4270.65
d13a602e-6bd0-4bc2-91c1-62191e1528d5,98cfe624-7d93-455a-9ef3-a800a627e49b,bf744caf-093c-429c-90b5-02e4879af717,3,1899.99
af8e6591-8d1a-45ee-abb2-6b4af099ccf5,432adbb5-e86e-44ba-8177-7584887d99e1,81902f2d-d701-4ae8-8806-59bd1b314edd,1,4050.05
659c1cb0-271a-4a95-8528-3eba23b25628,53a8bd78-98de-4781-953b-b81967c2d9e6,2a0db37d-1d67-4cc6-b36b-fe6dba5dceb8,1,2030.22
76fd1eee-7838-40f6-b469-7eb9d704f679,db7c184d-8d32-4bf9-81cb-499731f2adc7,d17ddf15-ccc6-4dd7-b43f-e8e7201d09e9,3,2935.21
2abd4591-0c06-43ef-b5d3-d09b38f0d017,41a80cee-1c17-4604-8fd5-9c73fe664b3c,e3b02195-644c-4ff7-a868-d0822fa9cc98,3,3526.64
20606acc-cfd5-4a18-a06f-45ed008e968b,50359b00-08a3-4990-b5a3-5b9c84b674ab,f8029476-09a6-4e61-89ef-b67c20d4c520,1,3814.97
6eac15fd-a0ee-44b5-bc63-2aaa852b4b9d,301fda84-25f1-4406-af71-41e24618eaef,f901a678-e9c5-4e91-a80b-4e28f9678194,2,4676.19
8eb4822d-ada9-4da5-a190-639a9604e4a8,1800dd33-5063-4a4f-a323-45c2ae7af48a,10a5e6f8-7df6-4f8a-b032-159ed8d35149,1,4712.05
5cda931a-d856-4509-ac42-dfaf9f701eab,1c774536-cf44-4b4c-998b-642727c95ded,989ac506-4c2a-4c71-81b8-6bcfafa72310,4,2883.85
3413cdcb-b4f3-4640-a639-47983eafa1db,87855a4e-6ee0-4178-a7ff-ed92890abca4,81902f2d-d701-4ae8-8806-59bd1b314edd,1,1708.67
cb69224e-5596-4b77-9ff6-f7edbf8502cb,450ed1ed-c28a-48ce-b646-af0b0c965459,6d44455a-2047-4e0d-aba0-88beb54df01e,4,1273.67
7ef46ef4-4e4d-44ad-a1a7-7c7c6873e9e6,3a468c53-0ee3-46c2-ad99-a988695239f2,d17ddf15-ccc6-4dd7-b43f-e8e7201d09e9,1,1099.04
47a9587e-c60c-4ec4-804d-abf52580c2a0,37bcb940-3243-4cca-bd2f-4bdc703310c4,2d6d757b-c9a4-4a6b-b25a-f503d2dd5c6b,1,1564.93
83d430b8-a0db-4dfa-972e-bc48147ac6f4,cf7e8d6b-0ea9-4c11-bf7b-5b926bdf5bcd,861fd4dd-f3d4-4066-85a4-04369159a78b,4,4284.17
8b5ddfc1-d6ff-4566-91b2-0cc061c29581,58ca7c83-0dd1-49d0-80c6-d2b41cbb5dcc,f89bc9be-2cb3-4064-8850-8d1330ead62c,2,1991.88
285ebbec-e14c-4fca-b55b-db4b039e04ca,677ce32a-b086-47e7-8fa0-74e9f7386f42,0b2f8ad7-63fb-46f0-bb3a-68cce4c48436,1,1394.03
e085afcf-c919-4056-bc75-9fa26700f9c5,36ab956e-da69-4f06-ae40-2e992e6ca272,0543fd4a-05b9-409e-a809-68e250ad7e01,2,4496.21
6db700ee-ff0b-42c3-9392-95293a14fb26,f5cac079-149b-4953-80ed-f60296869885,80a90d5d-02bd-409b-98ae-06c2a23208d9,2,706.11
e3ea9245-6e4d-4c78-a2c6-300227c77aec,cb96c679-8386-4921-ba44-42fc9693a012,cab043dd-0108-489b-8322-c0bfd9d446df,2,3029.1
493d19d4-eb8d-47a0-8f4a-8b138f39820d,190870e4-aa44-4c51-9fdb-2b7245fc6eed,74a25522-e8d3-45ad-bdf8-a4f47ab62511,4,4623.89
4f4e1e83-693c-4cf0-8b5d-4b5438c3f4c0,e723bb77-a18d-41b2-b08e-9cd32d1fc3cc,8de16c96-5739-48be-8369-6aa0a6c65043,1,1894.36
da4a234e-2e36-46be-baea-07424e50fc33,094ed123-4a1f-494b-b1be-c32dc713602e,8c396788-54ad-450a-b04c-41afabb87101,2,1210.6
e86fb262-95a0-4bdf-b25c-7574aa0f8f4d,0f5e4467-d5f1-49b9-9aef-ea37617cd20e,d11ee9d8-5feb-4d47-b32f-ad43dea07af4,1,1654.8
2374ac10-9f67-4afe-880b-aea4d0812a32,012caa41-12a4-40ac-90cf-7aade18334db,e139eab1-e201-48c6-a2e1-9afd1d84f046,1,3024.22
ad1c6514-8160-4ae2-8711-1a8e98fbaf4f,11561cda-8765-45b3-b3d8-0b47318d44eb,46347c3d-2d23-47ab-8712-5ab7cd59d954,4,3669.03
a8512873-dd6f-413a-b982-baaea2b98208,a2756b97-e458-4885-a7fa-fcc5b880121e,f67b82b6-2d8e-4af8-a090-3bb026d09a05,3,821.29
8017eb8f-5812-4000-ba35-a456b1077bf8,17ac35f0-3465-44a3-819c-6f53ae08b4c3,d220f2c6-29b7-4a29-8a31-ea589d41b68e,4,538.71
349eee59-88cd-4a90-b4a1-68bb1b0afa6f,52efa8cd-3b99-4ba5-855a-15441b0f307d,b9f1a843-9ba2-4130-af8f-2d753b3d91a8,2,2656.57
e57119e5-2c5f-42d2-86d5-c96ac7df8307,93a2b4a0-b545-4fbe-933a-1eb58cc176bf,ee18af4a-564d-4739-93ff-fd63d7c03d96,1,2090.87
d8c46e8a-c937-44b9-8859-6ddd91e4539b,4663b3c8-6660-4aab-9200-20495bc12360,bc8fd274-09f3-444c-9833-d4c0df31b880,2,1218.23
043caf92-43a5-4281-993b-3d53f0ecffa5,9ed2b268-ee96-4c6a-8ef3-904570b96024,5073c26b-b0af-4ead-a0d1-72732799fa2d,3,3399.24
c6d8e0f3-b182-4155-a270-d2d3716237d2,f333feec-5848-4996-b1ac-0bb8b98b61bb,9978171c-1c87-4d5c-881a-1d0046c8deff,1,4618.43
7a434634-3272-4c59-ba18-d700e33c01c9,e3687196-dd40-4ed8-9c68-79df37c61459,7a2bb4e1-b4d7-4ff0-bd60-934d6519a9db,1,2878.45
f53e42e1-b542-45b9-b1f0-11d2a66eda1f,b5e31341-15aa-43ef-b78a-b0d4705f6e88,dc4bee32-1744-41d4-ae17-2c7c00f13463,1,894.02
1fdad02c-7c24-4aea-b9b2-dc7950a62125,15abdc6d-f4d1-4ca4-b450-3d7839fbf29c,212d6520-8bdc-4908-aac1-dd61876e889d,3,3609.17
093f1a13-4dc5-4ae5-81d4-947bf367ea2e,e40b4e6f-e5da-43df-9957-4bc0dc561a39,2f2631fd-ec4c-407a-aa29-8576e9a1613b,2,1142.52
9aed26b2-ffc5-407e-8ccf-2109f15981ba,432adbb5-e86e-44ba-8177-7584887d99e1,994314ec-dd3c-4f66-8439-07724dc7a119,4,296.08
a697e394-12c0-4ecf-8631-ed4e450b466f,faf1dd68-07c6-481e-a448-da4fc57999ca,12ddfaf4-4a64-42c8-aaf4-22e7d4b56f42,4,2264.67
fed6e182-84e3-47f2-99b5-eb2446ea95be,b481d044-b7a9-41b4-8973-39aef3565106,ea65c2f8-ecf2-4f62-9c45-efdb7aaaca84,2,507.56
b24c86bc-ad18-4183-8543-6e00ea78ec6e,eeb47d51-6896-4088-ad18-12e19f7765b3,95ff2d66-3c5d-4b26-8646-6e5bc049ba3a,1,453.33
c1da7644-c393-46de-98c8-3306043a50ca,4a80d6ae-c9a7-4981-9cc5-3ef27c307ec7,a11052e4-a735-4755-b795-1c7a086db03d,1,1357.59
9afd8205-bb81-42a5-889b-c1ae6b9ac46e,c071bd0d-bc88-4945-b1af-579842f10f5c,0b2f8ad7-63fb-46f0-bb3a-68cce4c48436,4,3464.36
b47d276a-0cae-49ac-9334-3ee919fc7d4d,37bcb940-3243-4cca-bd2f-4bdc703310c4,e7ac8d03-5975-4417-afa3-1bfe5a1aaae5,4,1807.79
24e7f44d-7805-42c7-81c9-5bdfcfa45781,19292fc5-2283-46fc-bf99-511a31611491,9d54565c-818b-44ec-85b1-67746fefacc0,2,3957.53
1d1c85f2-b33b-434c-b7bd-ed1f29141554,c8029315-7cc7-4528-b7f6-53ec59c3e4a3,34ea8c0c-7c11-44f3-ba3d-aaaae624331b,3,3733.59
9f4bbdca-427c-48fa-9eb8-9c4a8bb6d7b7,2e82f8f9-ed21-4f8c-b720-7b41b418f696,f3e6fffa-fe39-4b99-864f-39d8c073361d,2,3528.79
2d2b2353-0e13-48b1-a4db-8e34271eb1b7,d080589d-cd4d-490d-8bae-3e4a9ff7ace2,aaa9ea5d-045d-4c41-9087-0a958872a0f9,1,4464.9
a93513f1-3325-471a-acc5-3106a1aa524e,33098576-d5e4-429c-9bcf-4ead63a0b015,77306b89-119a-4042-ba75-5e224d57b027,2,3908.98
28f5c70b-9acc-4153-ba43-6b0a61e955eb,eb5ad5c0-710b-47c5-8f5a-bc1ddd9e40a1,f3e6fffa-fe39-4b99-864f-39d8c073361d,4,4349.4
